,loss,val_loss
0,0.13516862562488346,0.0943884749601527
1,0.03521084070161602,0.08478925862326854
2,0.024029959266531398,0.0831892773327304
3,0.018255422556409117,0.07609452581623706
4,0.014822078741172097,0.07343106984001835
