,loss,val_loss
0,0.06252988082103254,0.08257811615561567
1,0.018228391964627794,0.06931240534091868
2,0.013091716669588046,0.07282891519731138
3,0.010724492241509986,0.0676216552352033
4,0.009205873148411115,0.0630433522346543
